section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,1,1693073719395041744,1693073719442860744,48,94.71554414786603,7.121468374508155,2352.1271523334235,3448.166171539924
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,2,1693073720286806744,1693073720330832744,44,97.07543606455121,7.3027591794424795,2253.0628672888074,3200.6373259233983
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,3,1693073721654896744,1693073721694860744,40,85.03789740912316,6.388653737564714,2278.340074818687,3176.5474546986543
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,4,1693073721774866744,1693073722002837744,228,29.234171171165066,2.206889499863069,2667.0080912278067,4571.864834368263
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,5,1693073722898870744,1693073722918865744,20,22.05829848823662,1.6614543070695384,1135.9171139271289,1241.69766855023
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,6,1693073725438845744,1693073725482830744,44,121.01616132965171,9.09747402580472,3168.4514624998255,4443.674395157238
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,7,1693073725570895744,1693073725599002744,28,33.872448358877776,2.546688868087583,1174.4961312454059,1242.2877068675884
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,8,1693073725782816744,1693073725810852744,28,34.13108220035895,2.5628275819374826,1230.6264029235654,1454.4453709110403
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,9,1693073726314831744,1693073726354860744,40,105.61929047969626,7.945082693095451,2888.864031487534,3959.3873558947976
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,10,1693073726590874744,1693073726790837744,200,350.7573017376626,26.39900940532721,3989.8947750875027,8023.106302597801
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,11,1693073726978929744,1693073727022862744,44,91.26106596798047,6.8228791857296995,2359.1104532808513,3203.106819825454
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,12,1693073727326850744,1693073727502827744,176,228.29094553156335,17.158042667460403,4815.061907801255,12889.49605505401
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,13,1693073727614857744,1693073727670808744,56,218.2198203053165,16.537655503837737,4229.726246892972,6796.143114563109
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,14,1693073727782837744,1693073727806825744,24,29.925748039789408,2.261885485740049,1244.5325484238865,1492.1292920598848
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,15,1693073728058858744,1693073728378900744,320,319.8756079188365,24.254080722796516,3234.9508291628517,6818.313844011921
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,16,1693073728986849744,1693073729026951744,40,89.98543911775849,6.805281577933861,2076.185136215785,3045.891587292603
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,17,1693073729322868744,1693073729598883744,276,126.05018624334166,9.486890097159614,2503.3249208888415,7355.677381356107
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,18,1693073729670905744,1693073729698850744,28,27.614229539403368,2.090148259976544,960.4429375069558,1022.8685001236671
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,19,1693073731778870744,1693073731810898744,32,43.545820814016224,3.3114334322453263,1488.4148315685586,1794.221905864629
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,20,1693073732259002744,1693073732514866744,256,299.60941849011465,22.87295187114996,4039.1167548755566,11544.790203588396
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,21,1693073732826815744,1693073732886789744,60,197.46697025192796,14.463256924555173,3369.942340232003,5301.84975845803
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,22,1693073733162837744,1693073733442833744,280,595.7981440592272,44.90657599431155,2991.2016696816813,8082.913881042465
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,23,1693073733530863744,1693073733931080744,400,167.9661831330855,12.560166406670646,1379.3723537173344,4010.1071124552327
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,24,1693073733994799744,1693073734038854744,44,50.00939647964458,3.7694913216408357,1249.8491805366536,1506.4307142618693
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,25,1693073734250815744,1693073734310760744,60,56.188952685699505,4.241253930577225,1446.5336237536537,1887.2973826361913
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,26,1693073734370799744,1693073734715045744,344,184.12693887192574,13.803151038266556,2757.397509048768,7384.365286135235
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,27,1693073734847102744,1693073734870795744,24,25.40434691712807,1.9074879383943735,1076.3929643016786,1166.6180539410452
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,28,1693073735054873744,1693073735190861744,136,57.31879074894371,4.307604147539927,1649.2442543696966,4790.756265644082
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,29,1693073735890825744,1693073735926824744,36,44.49265674849933,3.350908695431829,1358.6066894874223,1645.0178341495846
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,30,1693073736170850744,1693073736234921744,64,199.35660682188154,14.988421955548523,3193.306920878109,4566.566441988904
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,31,1693073736406839744,1693073736806840744,400,285.29205143137045,21.494761959657893,1590.0975777739752,5186.840518884677
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,32,1693073736926880744,1693073736954891744,28,38.211489833864164,2.8085956470649815,1324.5219651745704,1408.5270573838811
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,33,1693073737274866744,1693073737298853744,24,24.089791567747504,1.7670008311510343,1047.1615006407367,1110.4392407127061
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,34,1693073737726858744,1693073737758908744,32,55.721469239317244,4.156444809014638,1750.754441662906,2297.038293949954
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,35,1693073737950856744,1693073738770791744,820,277.0069314719778,20.623653516603998,1867.8542779000886,6507.595399662372
a234d5c8-abeb-4eaa-95a6-5128badf06be,e54e2c22-d4ce-4acc-8b4c-7803165e1f87,36,1693073739302839744,1693073739318925744,16,21.577991162864713,1.6248144927404204,1092.5018711996634,1216.6838728603657
