recording id,timestamp [ns],name,type
444e34d4-8054-4a3b-8a81-ad6691df5650,1716222965855000000,recording.begin,recording
444e34d4-8054-4a3b-8a81-ad6691df5650,1716223139238198391,pprep.start,cloud
444e34d4-8054-4a3b-8a81-ad6691df5650,1716223256001387333,pprep.end,cloud
444e34d4-8054-4a3b-8a81-ad6691df5650,1716223259801686123,pspeech.start,cloud
444e34d4-8054-4a3b-8a81-ad6691df5650,1716223376653371124,pspeech.end,cloud
444e34d4-8054-4a3b-8a81-ad6691df5650,1716223497122941791,cprep.start,cloud
444e34d4-8054-4a3b-8a81-ad6691df5650,1716223613176007874,cprep.end,cloud
444e34d4-8054-4a3b-8a81-ad6691df5650,1716223616799694665,cspeech.start,cloud
444e34d4-8054-4a3b-8a81-ad6691df5650,1716223733304196385,cspeech.end,cloud
444e34d4-8054-4a3b-8a81-ad6691df5650,1716223843529000000,recording.end,recording
