recording id,label id,label name
786fc826-7cc1-46ef-8462-edbce0f90fe9,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
786fc826-7cc1-46ef-8462-edbce0f90fe9,2ec9f257-d967-4a68-a310-962ed7f22521,T1
