recording id,timestamp [ns],name,type
04860538-b0f5-4d8a-b848-7dfd42434a41,1663516057870000000,recording.begin,recording
04860538-b0f5-4d8a-b848-7dfd42434a41,1663516311152000000,pprep.start,cloud
04860538-b0f5-4d8a-b848-7dfd42434a41,1663516432878000000,pprep.end,cloud
04860538-b0f5-4d8a-b848-7dfd42434a41,1663516435177000000,pspeech.start,cloud
04860538-b0f5-4d8a-b848-7dfd42434a41,1663516553374000000,pspeech.end,cloud
04860538-b0f5-4d8a-b848-7dfd42434a41,1663516632972000000,cprep.start,cloud
04860538-b0f5-4d8a-b848-7dfd42434a41,1663516752005000000,cprep.end,cloud
04860538-b0f5-4d8a-b848-7dfd42434a41,1663516753734000000,cspeech.start,cloud
04860538-b0f5-4d8a-b848-7dfd42434a41,1663516871614000000,cspeech.end,cloud
04860538-b0f5-4d8a-b848-7dfd42434a41,1663517037048000000,recording.end,recording
