recording id,label id,label name
b27857cc-392c-4a2d-b0a6-0a45a445c6df,52777816-c06d-427d-83ba-58fa50018c4d,tsst
b27857cc-392c-4a2d-b0a6-0a45a445c6df,3547b496-7c23-4349-b741-a3ce2910fb81,child
b27857cc-392c-4a2d-b0a6-0a45a445c6df,acae88f0-1198-4f82-a881-890403d88dcb,T1
