recording id,label id,label name
ae23a544-f428-4462-a3bb-9bb6defa8489,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
ae23a544-f428-4462-a3bb-9bb6defa8489,2ec9f257-d967-4a68-a310-962ed7f22521,T1
