blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1647273487566429429,1647273487698548429,132
2,1647273730738353429,1647273731054551429,316
3,1647273739850404429,1647273739978370429,127
4,1647273740890359429,1647273741430332429,539
5,1647273741434359429,1647273741702319429,267
6,1647273742598345429,1647273742954415429,356
7,1647273743738378429,1647273744018418429,280
8,1647273744654395429,1647273745054383429,399
9,1647273745542383429,1647273745898368429,355
10,1647273747418381429,1647273747946444429,528
11,1647273749698409429,1647273749958407429,259
12,1647273750318380429,1647273750678392429,360
13,1647273752462450429,1647273752870381429,407
14,1647273753994319429,1647273754334386429,340
15,1647273754818413429,1647273755222387429,403
16,1647273760302393429,1647273760706416429,404
17,1647273760742354429,1647273761250357429,508
18,1647273761834456429,1647273762294380429,459
19,1647273764822357429,1647273765210414429,388
20,1647273765258414429,1647273765874412429,615
21,1647273765966397429,1647273766378383429,411
22,1647273767338365429,1647273767514323429,175
23,1647273772686509429,1647273773046417429,359
24,1647273774606409429,1647273774966393429,359
25,1647273775822453429,1647273776198400429,375
26,1647273776578381429,1647273777006454429,428
27,1647273780362427429,1647273780818399429,455
28,1647273785266421429,1647273785682402429,415
29,1647273791702379429,1647273792046410429,344
30,1647273792818395429,1647273793190370429,371
31,1647273796046347429,1647273796482434429,436
32,1647273804082427429,1647273804426433429,344
33,1647273805858481429,1647273806230383429,371
34,1647273806742419429,1647273807130384429,387
35,1647273809178441429,1647273809510368429,331
36,1647273810374328429,1647273810698363429,324
37,1647273811842421429,1647273812054392429,211
38,1647273812554373429,1647273813126357429,571
39,1647273814322522429,1647273814610416429,287
40,1647273814682343429,1647273815238563429,556
41,1647273816774407429,1647273817138415429,364
42,1647273817206410429,1647273817414424429,208
43,1647273819414350429,1647273819898338429,483
44,1647273821826427429,1647273822230402429,403
45,1647273822242418429,1647273822570414429,327
46,1647273826706429429,1647273827082402429,375
47,1647273830358539429,1647273830758367429,399
48,1647273834978331429,1647273835414381429,436
49,1647273837126381429,1647273837606408429,480
50,1647273839694388429,1647273840150297429,455
51,1647273840870416429,1647273841462446429,592
52,1647273844386366429,1647273844766578429,380
53,1647273846830368429,1647273847318396429,488
54,1647273848150356429,1647273848374393429,224
55,1647273851010563429,1647273851478391429,467
56,1647273855306457429,1647273855706462429,400
57,1647273863866341429,1647273864242372429,376
58,1647273866218700429,1647273866690487429,471
59,1647273867866346429,1647273868258408429,392
60,1647273869818404429,1647273870190338429,371
61,1647273871162423429,1647273871606386429,443
62,1647273871910432429,1647273872370414429,459
63,1647273872754365429,1647273872974366429,220
64,1647273873650396429,1647273873994335429,343
65,1647273874946386429,1647273875366343429,419
66,1647273875406396429,1647273875822386429,415
67,1647273876782434429,1647273877194364429,411
68,1647273877434380429,1647273877810430429,376
69,1647273883206389429,1647273883430314429,223
70,1647273884274375429,1647273884878364429,603
71,1647273887242426429,1647273887630395429,387
72,1647273888810383429,1647273889242389429,432
73,1647273894306439429,1647273894750637429,444
74,1647273894806380429,1647273895290396429,484
75,1647273897874370429,1647273898342396429,468
76,1647273898846360429,1647273899286402429,440
77,1647273900218410429,1647273900634324429,415
78,1647273900938357429,1647273901510400429,572
79,1647273901790374429,1647273902326438429,536
80,1647273902942375429,1647273903378407429,436
81,1647273906390360429,1647273906738397429,348
82,1647273908158342429,1647273908474318429,315
83,1647273909250399429,1647273909402379429,151
84,1647273911970379429,1647273912414350429,443
85,1647273912846397429,1647273913386382429,539
86,1647273914694436429,1647273915254330429,559
87,1647273917698401429,1647273918086405429,388
88,1647273920714353429,1647273921210412429,496
89,1647273923270377429,1647273923502428429,232
90,1647273923994752429,1647273924250360429,255
91,1647273924394348429,1647273924826386429,432
92,1647273932194394429,1647273932770394429,576
93,1647273945666385429,1647273946018416429,352
94,1647273965494399429,1647273966126384429,631
95,1647273966254400429,1647273966490390429,235
96,1647273966494357429,1647273966914430429,420
97,1647273966926416429,1647273967306390429,379
98,1647273967310334429,1647273967782396429,472
99,1647273969034447429,1647273969382425429,347
100,1647273970766600429,1647273971266379429,499
101,1647273972198467429,1647273972666403429,467
102,1647273975522403429,1647273975926381429,403
103,1647273976938420429,1647273977414383429,475
104,1647273978410471429,1647273978614381429,203
105,1647273981270412429,1647273981834378429,563
106,1647273984254380429,1647273984830380429,576
107,1647273987110356429,1647273987618377429,508
108,1647273989186362429,1647273989458391429,272
109,1647273989466383429,1647273989894363429,427
110,1647273993298393429,1647273993642404429,344
111,1647273993734418429,1647273994002345429,267
112,1647273994014505429,1647273994366419429,351
113,1647273997486397429,1647273997694387429,207
114,1647273997842359429,1647273998146401429,304
115,1647273998446356429,1647273998666446429,220
116,1647273999362429429,1647273999782376429,419
117,1647274003186373429,1647274003630327429,443
118,1647274006082413429,1647274006578408429,495
119,1647274007850418429,1647274008434508429,584
120,1647274010170352429,1647274010662334429,491
121,1647274014702390429,1647274015242388429,539
122,1647274015250390429,1647274015470364429,219
123,1647274015474373429,1647274015878402429,404
124,1647274018094390429,1647274018678426429,584
125,1647274020782366429,1647274021302429429,520
126,1647274021738399429,1647274022322433429,584
127,1647274023054330429,1647274023466363429,412
128,1647274023798401429,1647274024274351429,475
129,1647274026214358429,1647274026658395429,444
130,1647274028346384429,1647274028722373429,375
131,1647274030098360429,1647274030574346429,475
132,1647274031274385429,1647274031810338429,535
133,1647274032886412429,1647274033378421429,492
134,1647274035890373429,1647274036446381429,556
135,1647274037958377429,1647274038382406429,424
136,1647274039694582429,1647274040230621429,536
137,1647274044758406429,1647274045342457429,584
138,1647274046178345429,1647274046490435429,312
139,1647274046494357429,1647274046950420429,456
140,1647274048290390429,1647274048766414429,476
141,1647274051926372429,1647274052366626429,440
142,1647274054366474429,1647274054786437429,419
143,1647274055718359429,1647274056158393429,440
144,1647274058146325429,1647274058586400429,440
145,1647274060890345429,1647274061294379429,404
146,1647274062730449429,1647274063122484429,392
147,1647274063994367429,1647274064374366429,379
148,1647274065094425429,1647274065506413429,411
149,1647274066126350429,1647274066602397429,476
150,1647274066906394429,1647274067342371429,435
151,1647274068502427429,1647274068802421429,299
152,1647274068898719429,1647274069358412429,459
153,1647274070230398429,1647274070702424429,472
154,1647274071594351429,1647274071898370429,304
155,1647274075918333429,1647274076290388429,372
156,1647274077854421429,1647274078110398429,255
157,1647274078246390429,1647274078610376429,363
158,1647274080250422429,1647274080598396429,347
159,1647274081386528429,1647274082134398429,747
160,1647274083074408429,1647274083482333429,407
161,1647274085654422429,1647274086086400429,431
162,1647274086898440429,1647274087398402429,499
163,1647274087542377429,1647274088090400429,548
164,1647274088330464429,1647274088834411429,503
165,1647274089622372429,1647274090158395429,536
166,1647274090838477429,1647274091334401429,495
167,1647274092394368429,1647274092746383429,352
168,1647274092866392429,1647274093286646429,420
169,1647274094474351429,1647274095082423429,608
170,1647274096930389429,1647274097406388429,475
171,1647274097782376429,1647274098098411429,316
172,1647274098638414429,1647274098878421429,240
173,1647274105022426429,1647274105666425429,643
174,1647274107258355429,1647274107746388429,488
175,1647274108470440429,1647274108894344429,423
176,1647274109006417429,1647274109486388429,479
177,1647274109650389429,1647274110298369429,647
178,1647274110418415429,1647274110942421429,524
179,1647274111034388429,1647274111598390429,564
180,1647274112534408429,1647274113122390429,587
181,1647274113602463429,1647274113902412429,299
182,1647274115850338429,1647274116486402429,636
183,1647274117482579429,1647274118006412429,523
184,1647274119994350429,1647274120598370429,604
185,1647274121742420429,1647274122258390429,515
186,1647274122498398429,1647274123010403429,512
187,1647274124842410429,1647274125378369429,535
188,1647274125582411429,1647274126238411429,656
189,1647274127482369429,1647274128242391429,760
190,1647274128650399429,1647274128922431429,272
191,1647274130414423429,1647274130914393429,499
192,1647274132682403429,1647274132914358429,231
193,1647274133218400429,1647274133610371429,391
194,1647274134090403429,1647274134674339429,583
195,1647274137158576429,1647274137614353429,455
196,1647274141382444429,1647274141830456429,448
197,1647274143214408429,1647274143666416429,452
198,1647274148134392429,1647274148514408429,380
199,1647274148518376429,1647274148950403429,432
200,1647274149278408429,1647274149538403429,259
201,1647274151598371429,1647274152118417429,520
202,1647274153454371429,1647274153954387429,500
203,1647274156082425429,1647274156302372429,219
204,1647274156362484429,1647274156734318429,371
205,1647274157514362429,1647274158086367429,572
206,1647274158306681429,1647274158962397429,655
207,1647274160814356429,1647274161354434429,540
208,1647274161794471429,1647274162046368429,251
209,1647274162286414429,1647274162390394429,103
210,1647274162394397429,1647274162910387429,515
211,1647274164278409429,1647274164854381429,575
212,1647274165190431429,1647274165670398429,479
213,1647274166478378429,1647274167038359429,559
214,1647274168078410429,1647274168614352429,535
215,1647274169814333429,1647274170222412429,408
216,1647274173174385429,1647274173714347429,539
217,1647274175434379429,1647274175934375429,499
218,1647274175938370429,1647274176450394429,512
219,1647274177714407429,1647274177958367429,243
220,1647274177998380429,1647274178470360429,471
221,1647274179478330429,1647274179730453429,252
222,1647274179734422429,1647274180150409429,415
223,1647274180914375429,1647274181662374429,747
224,1647274184158419429,1647274184610410429,451
225,1647274185750400429,1647274186282409429,532
226,1647274186286386429,1647274186498424429,212
227,1647274186502344429,1647274186974423429,472
228,1647274189882421429,1647274190146399429,263
229,1647274190154403429,1647274190626399429,471
230,1647274192554383429,1647274193074419429,520
231,1647274194762347429,1647274195290368429,528
232,1647274198098375429,1647274198638393429,540
233,1647274201082395429,1647274201506384429,423
234,1647274204946398429,1647274205166379429,219
235,1647274205566393429,1647274205726424429,160
236,1647274205734383429,1647274206098382429,363
237,1647274206318460429,1647274206974333429,655
238,1647274206998381429,1647274207646387429,648
239,1647274208450436429,1647274208818429429,367
240,1647274209926392429,1647274210670375429,743
241,1647274211350365429,1647274212030390429,680
242,1647274213146385429,1647274213498420429,352
243,1647274213502391429,1647274213942402429,440
244,1647274214402414429,1647274214930366429,527
245,1647274215962360429,1647274216486382429,524
246,1647274217434403429,1647274217974359429,539
247,1647274219162406429,1647274219630349429,467
248,1647274220150393429,1647274220642554429,492
249,1647274223650325429,1647274223886508429,236
250,1647274224322406429,1647274224878389429,555
251,1647274227034394429,1647274227266407429,232
252,1647274227414350429,1647274227886358429,472
253,1647274229170348429,1647274229334406429,164
254,1647274229338416429,1647274229502376429,163
255,1647274229510325429,1647274229834376429,324
256,1647274229838358429,1647274230030415429,192
257,1647274230034403429,1647274230506372429,471
258,1647274230994365429,1647274231478414429,484
259,1647274233142372429,1647274233382420429,240
260,1647274233474438429,1647274233870410429,395
261,1647274235722392429,1647274236102549429,380
262,1647274237878379429,1647274238346427429,468
263,1647274238714388429,1647274238990378429,275
264,1647274240658358429,1647274241314375429,656
265,1647274242086386429,1647274242682372429,595
266,1647274244654353429,1647274245090630429,436
267,1647274247998408429,1647274248442381429,443
268,1647274248450363429,1647274248854385429,404
269,1647274249214708429,1647274249454398429,239
270,1647274250422400429,1647274250850394429,427
271,1647274251666430429,1647274251966421429,299
272,1647274252034385429,1647274252574353429,539
273,1647274252582400429,1647274252870409429,288
274,1647274253106315429,1647274253510372429,404
275,1647274253902398429,1647274254146355429,243
276,1647274258178406429,1647274258562415429,384
277,1647274260090363429,1647274260258435429,168
278,1647274262130391429,1647274262446385429,315
279,1647274262450436429,1647274262994404429,543
280,1647274263770364429,1647274264158364429,388
281,1647274265010413429,1647274265302391429,291
282,1647274265322396429,1647274265682388429,359
283,1647274265970379429,1647274266198421429,228
284,1647274266323052429,1647274266642393429,319
285,1647274267278406429,1647274267650352429,371
286,1647274267774429429,1647274268171098429,396
287,1647274270602357429,1647274271018393429,416
288,1647274272726425429,1647274273170393429,443
289,1647274273226391429,1647274273722414429,496
290,1647274274766425429,1647274275158416429,391
291,1647274275650389429,1647274276038417429,388
292,1647274276450399429,1647274276802382429,351
293,1647274277690327429,1647274278098370429,408
294,1647274280186405429,1647274280566359429,379
295,1647274280642397429,1647274280970427429,328
296,1647274281238441429,1647274281642513429,404
297,1647274282298459429,1647274282778390429,479
298,1647274283898401429,1647274284194313429,295
299,1647274285138386429,1647274285562397429,424
300,1647274286914562429,1647274287394431429,479
301,1647274287426423429,1647274287898398429,471
302,1647274288490421429,1647274288910364429,419
303,1647274289882386429,1647274290286356429,403
304,1647274293398376429,1647274293762364429,363
305,1647274298338417429,1647274298746391429,407
306,1647274300362406429,1647274300746445429,384
307,1647274301382383429,1647274301802378429,419
308,1647274302794383429,1647274303306380429,511
309,1647274304438386429,1647274304838410429,400
310,1647274306354474429,1647274306754384429,399
311,1647274306766402429,1647274307206373429,439
312,1647274309798388429,1647274310358391429,560
313,1647274311174450429,1647274311534408429,359
314,1647274311542415429,1647274311998348429,455
315,1647274314986418429,1647274315406431429,420
316,1647274317210392429,1647274317678405429,468
317,1647274322806567429,1647274323298390429,491
318,1647274327126427429,1647274327358423429,231
319,1647274330774403429,1647274331258377429,483
320,1647274332378369429,1647274332994389429,616
321,1647274336334397429,1647274336862388429,527
322,1647274337478400429,1647274337710399429,231
323,1647274337910387429,1647274338246402429,336
324,1647274341926382429,1647274342266405429,340
325,1647274343974382429,1647274344310372429,335
326,1647274351874370429,1647274352310347429,435
327,1647274353886396429,1647274354326418429,440
328,1647274357494390429,1647274357898376429,403
329,1647274367134485429,1647274367482420429,347
330,1647274368366397429,1647274368870402429,504
331,1647274369034465429,1647274369358364429,323
332,1647274374102410429,1647274374354336429,251
333,1647274374498415429,1647274374870465429,372
334,1647274378310339429,1647274378678404429,368
335,1647274381998373429,1647274382398366429,399
336,1647274385654570429,1647274386030412429,375
337,1647274388806410429,1647274389174492429,368
338,1647274392894405429,1647274393318379429,423
339,1647274397066434429,1647274397570397429,503
340,1647274401138390429,1647274401562434429,424
341,1647274406714354429,1647274407070360429,356
342,1647274408058723429,1647274408626406429,567
343,1647274411238400429,1647274411618376429,379
344,1647274413938315429,1647274414326408429,388
345,1647274416034383429,1647274416506395429,472
346,1647274420142396429,1647274420518425429,376
347,1647274421590350429,1647274421950373429,360
348,1647274424922380429,1647274425298352429,375
349,1647274426978371429,1647274427402360429,423
350,1647274429562418429,1647274429890422429,328
351,1647274432198405429,1647274432754366429,555
352,1647274436514382429,1647274436906403429,392
353,1647274441726404429,1647274442126418429,400
354,1647274445718398429,1647274446190393429,471
355,1647274446198375429,1647274446586413429,388
356,1647274452378356429,1647274452766392429,388
357,1647274456210410429,1647274456615813429,405
358,1647274458334357429,1647274458798637429,464
359,1647274460886403429,1647274461366431429,480
360,1647274463794376429,1647274464222498429,428
361,1647274465062393429,1647274465626385429,563
362,1647274468054422429,1647274468294377429,239
363,1647274472362402429,1647274472750425429,388
364,1647274472758417429,1647274473294457429,536
365,1647274478750401429,1647274479310347429,559
366,1647274487590394429,1647274488018405429,428
367,1647274491322388429,1647274491710484429,388
368,1647274496746518429,1647274497194371429,447
369,1647274500046394429,1647274500462367429,415
370,1647274503386416429,1647274503794404429,407
371,1647274506826413429,1647274507202391429,375
372,1647274509866372429,1647274510250405429,384
373,1647274511566413429,1647274511946387429,379
374,1647274515026436429,1647274515414410429,387
375,1647274516594331429,1647274517034533429,440
376,1647274519466383429,1647274519626380429,159
377,1647274521690374429,1647274521942390429,252
378,1647274521946352429,1647274522430423429,484
379,1647274523174371429,1647274523558380429,384
380,1647274527022528429,1647274527282410429,259
381,1647274527286382429,1647274527474376429,187
382,1647274527562403429,1647274527950366429,387
383,1647274529998426429,1647274530390391429,391
384,1647274533262386429,1647274533454402429,192
385,1647274535122382429,1647274535450368429,327
386,1647274536294376429,1647274536618378429,324
387,1647274541722709429,1647274542106358429,383
388,1647274542834384429,1647274543190337429,355
389,1647274543794487429,1647274544234398429,439
390,1647274553646387429,1647274553966393429,320
391,1647274553974446429,1647274554522400429,547
392,1647274555486376429,1647274555866403429,380
