blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1652387871149680304,1652387871349564304,199
2,1652387872057567304,1652387872321547304,263
3,1652387872517625304,1652387872853576304,335
4,1652387883073640304,1652387883305581304,231
5,1652387886505588304,1652387886789641304,284
6,1652387886989569304,1652387887265553304,275
7,1652387890313599304,1652387890573562304,259
8,1652387893617571304,1652387894029568304,411
9,1652387894489614304,1652387894849677304,360
10,1652387899725578304,1652387899953578304,228
11,1652387901689652304,1652387901913704304,224
12,1652387902153572304,1652387902441581304,288
13,1652387905313596304,1652387905657583304,343
14,1652387905809627304,1652387906273581304,463
15,1652387906301803304,1652387906809563304,507
16,1652387907241553304,1652387907585568304,344
17,1652387910809568304,1652387911165645304,356
18,1652387912081650304,1652387912317613304,235
19,1652387912321623304,1652387912633567304,311
20,1652387916237568304,1652387916449588304,212
21,1652387916629571304,1652387916837580304,208
22,1652387919393595304,1652387919661602304,268
23,1652387920489581304,1652387920773695304,284
24,1652387920933583304,1652387921349634304,416
25,1652387922157566304,1652387922345691304,188
26,1652387922741581304,1652387922985588304,244
27,1652387923205625304,1652387923409555304,203
28,1652387924841610304,1652387925005604304,163
29,1652387925369569304,1652387925661554304,291
30,1652387927097560304,1652387927489592304,392
31,1652387931153579304,1652387931449555304,295
32,1652387935553576304,1652387935909632304,356
33,1652387937497564304,1652387937749568304,252
34,1652387939229572304,1652387939597577304,368
35,1652387939605589304,1652387939873592304,268
36,1652387940505581304,1652387940861539304,355
37,1652387941621557304,1652387941821675304,200
38,1652387944785584304,1652387944997590304,212
39,1652387945169651304,1652387945645627304,475
40,1652387951921566304,1652387952261654304,340
41,1652387953005585304,1652387953381686304,376
42,1652387953741573304,1652387954057556304,315
43,1652387956065565304,1652387956385580304,320
44,1652387956765825304,1652387956965651304,199
45,1652387958273644304,1652387958461597304,187
46,1652387958669606304,1652387958897593304,227
47,1652387962365570304,1652387962757564304,391
48,1652387963937554304,1652387964189583304,252
49,1652387964833581304,1652387965117574304,283
50,1652387971185641304,1652387971505611304,319
51,1652387972577554304,1652387972913617304,336
52,1652387973865575304,1652387974205515304,339
53,1652387975313563304,1652387975757575304,444
54,1652387977561625304,1652387977945669304,384
55,1652387981893592304,1652387982209589304,315
56,1652387983141581304,1652387983349548304,207
57,1652387983637563304,1652387983841561304,203
58,1652387983881632304,1652387984025591304,143
59,1652387985161597304,1652387985413838304,252
60,1652387985417769304,1652387985625644304,207
61,1652387985789596304,1652387986185602304,396
62,1652387986329631304,1652387986673658304,344
63,1652387989845640304,1652387990181573304,335
64,1652387991801547304,1652387992145642304,344
65,1652387994281570304,1652387994617571304,336
66,1652387998501673304,1652387998645615304,143
67,1652387999937576304,1652388000301654304,364
68,1652388006305629304,1652388006661620304,355
69,1652388010381642304,1652388010641577304,259
70,1652388011113611304,1652388011581564304,467
