recording id,label id,label name
ee2ca189-9e2c-404a-96c9-ce09056e6adf,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
ee2ca189-9e2c-404a-96c9-ce09056e6adf,2ec9f257-d967-4a68-a310-962ed7f22521,T1
