recording id,timestamp [ns],name,type
4ed6dd9e-63e9-4782-acd9-7555c08192d8,1686249068290000000,recording.begin,recording
4ed6dd9e-63e9-4782-acd9-7555c08192d8,1686249634249657293,pprep.start,cloud
4ed6dd9e-63e9-4782-acd9-7555c08192d8,1686249750868768972,pprep.end,cloud
4ed6dd9e-63e9-4782-acd9-7555c08192d8,1686249755139517725,pspeech.start,cloud
4ed6dd9e-63e9-4782-acd9-7555c08192d8,1686249872127898291,pspeech.end,cloud
4ed6dd9e-63e9-4782-acd9-7555c08192d8,1686250028746000000,cprep.start,cloud
4ed6dd9e-63e9-4782-acd9-7555c08192d8,1686250145599100441,cprep.end,cloud
4ed6dd9e-63e9-4782-acd9-7555c08192d8,1686250150044366660,cspeech.start,cloud
4ed6dd9e-63e9-4782-acd9-7555c08192d8,1686250267045177583,cspeech.end,cloud
4ed6dd9e-63e9-4782-acd9-7555c08192d8,1686250661265000000,recording.end,recording
