recording id,timestamp [ns],name,type
0c346416-3a2c-4d34-a073-7509e06961a1,1682780383645000000,recording.begin,recording
0c346416-3a2c-4d34-a073-7509e06961a1,1682780731131995432,pprep.start,cloud
0c346416-3a2c-4d34-a073-7509e06961a1,1682780847884814740,pprep.end,cloud
0c346416-3a2c-4d34-a073-7509e06961a1,1682780853195850157,pspeech.start,cloud
0c346416-3a2c-4d34-a073-7509e06961a1,1682780970338433708,pspeech.end,cloud
0c346416-3a2c-4d34-a073-7509e06961a1,1682781054660444591,cprep.start,cloud
0c346416-3a2c-4d34-a073-7509e06961a1,1682781171568571766,cprep.end,cloud
0c346416-3a2c-4d34-a073-7509e06961a1,1682781176585118683,cspeech.start,cloud
0c346416-3a2c-4d34-a073-7509e06961a1,1682781293599810525,cspeech.end,cloud
0c346416-3a2c-4d34-a073-7509e06961a1,1682781495419000000,recording.end,recording
