blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1648566018399672019,1648566018591681019,192
2,1648566018615749019,1648566019059705019,443
3,1648566019603668019,1648566019767651019,163
4,1648566019771662019,1648566019971654019,199
5,1648566019975698019,1648566020219637019,243
6,1648566020223667019,1648566020463836019,240
7,1648566020467694019,1648566020727635019,259
8,1648566020731653019,1648566020995631019,263
9,1648566020999656019,1648566021247669019,248
10,1648566021255636019,1648566021463657019,208
11,1648566021959659019,1648566022175855019,216
12,1648566022179771019,1648566022415686019,235
13,1648566022419651019,1648566022575700019,156
14,1648566022579665019,1648566022827663019,247
15,1648566023007653019,1648566023167666019,160
16,1648566023267677019,1648566023531632019,263
17,1648566023535665019,1648566023835657019,299
18,1648566023843652019,1648566024179652019,336
19,1648566024183634019,1648566024359666019,176
20,1648566024363804019,1648566024707667019,343
21,1648566024715652019,1648566024983653019,268
22,1648566024987642019,1648566025343658019,356
23,1648566025519656019,1648566025783681019,264
24,1648566026867660019,1648566027171643019,303
25,1648566029019642019,1648566029319628019,299
26,1648566029875642019,1648566030235642019,360
27,1648566030447657019,1648566030731645019,283
28,1648566032031662019,1648566032331658019,299
29,1648566032459651019,1648566032679651019,220
30,1648566033175669019,1648566033555643019,379
31,1648566034531687019,1648566034855662019,323
32,1648566035247653019,1648566035395663019,148
33,1648566040587637019,1648566040799687019,212
34,1648566041551658019,1648566041731703019,180
35,1648566042823693019,1648566043035668019,211
36,1648566045191655019,1648566045427641019,235
37,1648566045495653019,1648566045831645019,335
38,1648566050859660019,1648566051131650019,271
39,1648566055443706019,1648566055603630019,159
40,1648566055863655019,1648566056455644019,591
41,1648566061331680019,1648566061771635019,439
42,1648566061895667019,1648566062267644019,371
43,1648566062303657019,1648566062707634019,403
44,1648566064103763019,1648566064419635019,315
45,1648566079571636019,1648566079791653019,220
46,1648566081539647019,1648566081751649019,212
47,1648566133631636019,1648566133827649019,196
48,1648566134303679019,1648566134583918019,280
49,1648566134823660019,1648566135083658019,259
50,1648566135087660019,1648566135307638019,219
51,1648566142551649019,1648566142803632019,251
52,1648566142807640019,1648566143167649019,360
53,1648566148343678019,1648566148667656019,323
54,1648566149239666019,1648566149411646019,171
55,1648566149983697019,1648566150151641019,167
56,1648566151467654019,1648566151635631019,167
57,1648566151639646019,1648566151891663019,252
58,1648566161187659019,1648566161447672019,260
59,1648566161643739019,1648566161903646019,259
60,1648566162027632019,1648566162435624019,407
61,1648566163479657019,1648566163691655019,211
62,1648566165287646019,1648566165527645019,239
63,1648566166395650019,1648566166903703019,508
64,1648566167383657019,1648566167755684019,372
65,1648566170683688019,1648566171079654019,395
66,1648566172755642019,1648566173043654019,288
67,1648566173127645019,1648566173299808019,172
68,1648566174159779019,1648566174403725019,243
69,1648566174407690019,1648566174563716019,156
70,1648566175343637019,1648566175599654019,256
71,1648566177755692019,1648566177967676019,211
72,1648566178855648019,1648566179155666019,300
73,1648566180247674019,1648566180607646019,359
74,1648566180731659019,1648566180879659019,148
75,1648566181083661019,1648566181739641019,655
76,1648566182067651019,1648566182299684019,232
77,1648566182303650019,1648566182403652019,100
78,1648566182411640019,1648566182703757019,292
79,1648566189667783019,1648566190031664019,363
80,1648566193127717019,1648566193295676019,167
81,1648566193535683019,1648566193683807019,148
82,1648566193687846019,1648566193915641019,227
83,1648566193919877019,1648566194059652019,139
84,1648566194063638019,1648566194191631019,127
85,1648566194195642019,1648566194839661019,644
86,1648566195531658019,1648566195683668019,152
87,1648566195687653019,1648566196071658019,384
88,1648566198615655019,1648566198867678019,252
89,1648566199251653019,1648566199563672019,312
90,1648566199567649019,1648566199767657019,200
91,1648566205363713019,1648566205619810019,256
92,1648566207983651019,1648566208227681019,244
93,1648566210187650019,1648566210495700019,308
94,1648566211143731019,1648566211275628019,131
95,1648566211447679019,1648566211967627019,519
96,1648566215263639019,1648566215507727019,244
97,1648566218843652019,1648566219259703019,416
98,1648566219263753019,1648566219379801019,116
99,1648566219384973019,1648566219619659019,234
100,1648566220100400019,1648566220327629019,227
101,1648566222211647019,1648566222711792019,500
102,1648566223107643019,1648566223444031019,336
103,1648566224239643019,1648566224671698019,432
104,1648566225043646019,1648566225715680019,672
105,1648566225987642019,1648566226311709019,324
106,1648566226403670019,1648566226887677019,484
107,1648566229315689019,1648566229751657019,435
108,1648566230679714019,1648566230851669019,171
109,1648566230871657019,1648566231099684019,228
110,1648566231227689019,1648566231475712019,248
111,1648566232503631019,1648566233007650019,504
112,1648566234367656019,1648566234571655019,203
113,1648566236807649019,1648566236999798019,192
114,1648566237803668019,1648566238063657019,259
115,1648566247791623019,1648566248079654019,288
116,1648566251211627019,1648566251511634019,300
117,1648566251515685019,1648566251779670019,263
118,1648566252111748019,1648566252495652019,383
119,1648566253871631019,1648566254159660019,288
120,1648566263123654019,1648566263559646019,435
121,1648566263807687019,1648566264471647019,663
122,1648566264475632019,1648566264691658019,216
123,1648566265527667019,1648566265883642019,355
124,1648566266499643019,1648566266879706019,380
125,1648566267179662019,1648566267507683019,328
126,1648566269091652019,1648566269655642019,563
127,1648566269767916019,1648566270279649019,511
128,1648566271259640019,1648566271431648019,172
129,1648566273855642019,1648566274199722019,344
130,1648566275007633019,1648566275559659019,552
131,1648566276323668019,1648566276883667019,559
132,1648566279627663019,1648566279807647019,179
133,1648566280959738019,1648566281543700019,583
134,1648566281755672019,1648566281999660019,243
135,1648566283011653019,1648566283363698019,352
136,1648566284047642019,1648566284499662019,452
137,1648566287751657019,1648566287980102019,228
138,1648566288539658019,1648566288807703019,268
139,1648566290911669019,1648566291275668019,363
140,1648566300763659019,1648566301063610019,299
141,1648566302895671019,1648566303143663019,247
142,1648566305319651019,1648566305519658019,200
143,1648566305659712019,1648566305839637019,179
144,1648566306007669019,1648566306343662019,335
145,1648566306347698019,1648566306651663019,303
146,1648566306655646019,1648566306927650019,272
147,1648566307431783019,1648566307827654019,395
148,1648566308723667019,1648566308851681019,128
149,1648566310483658019,1648566310811639019,327
150,1648566311347634019,1648566311679677019,332
151,1648566312803650019,1648566313439697019,636
152,1648566313631695019,1648566313899790019,268
153,1648566318843717019,1648566319103667019,259
154,1648566319231675019,1648566319395669019,163
155,1648566319399689019,1648566319695811019,296
156,1648566319779674019,1648566320099674019,320
