fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
1,1650826002719968345,1650826003019986345,300,694.7025433333334,685.5987519047618,10.794785595238098,-10.509923452380953
2,1650826003064005345,1650826003300061345,236,598.48506125,715.630318125,3.4746724125,-12.832117875
3,1650826003384025345,1650826003444013345,59,451.90180250000003,523.5912975,-7.64128555,1.649379575
4,1650826003471991345,1650826003579972345,107,510.105625,502.89895125,-3.2519861125,3.215100475
5,1650826003603995345,1650826003704007345,100,561.1815542857142,466.93671857142857,0.6073647742857143,5.932355557142857
6,1650826003999972345,1650826004295997345,296,133.24163738095237,324.0351838095238,-32.69380661904761,15.926743952380951
7,1650826004340022345,1650826004560012345,219,210.75958333333332,350.58088066666664,-26.43841166666667,14.244696900000003
8,1650826004700000345,1650826005015995345,315,778.9772777272727,273.7202127272728,17.814321181818183,20.22846836363636
9,1650826005055986345,1650826005416018345,360,682.5519292307691,257.95461384615385,10.262576976923079,21.61836007692307
10,1650826005636040345,1650826005759976345,123,657.3061722222222,212.69426777777778,8.407931177777778,25.078365555555553
11,1650826005832003345,1650826005988006345,156,813.6680054545454,203.99948454545455,21.11128809090909,25.314329454545454
12,1650826006087996345,1650826007364007345,1276,846.2440835869565,247.8815943478261,23.380884684782608,21.905242304347826
13,1650826007392048345,1650826009023988345,1631,810.5087124786326,269.7631525641026,20.322857820512827,20.438750444444448
14,1650826009084012345,1650826009512047345,428,694.6555503225804,388.4193309677419,10.827923709677421,11.79407493548387
15,1650826009591988345,1650826010927994345,1336,825.0167786458333,251.97253999999998,21.619451468750004,21.70659484375
16,1650826010959998345,1650826011839995345,879,809.7211801587301,305.4853922222222,20.028812968253966,17.789163190476195
17,1650826011867982345,1650826012723984345,856,835.1342448333334,262.73490583333336,22.322416749999995,20.881036066666663
18,1650826012955984345,1650826013112001345,156,375.48514727272726,619.0916672727274,-13.44261509090909,-5.503798463636364
19,1650826013151992345,1650826013368050345,216,295.46684666666664,575.7593226666667,-19.456008466666667,-2.2343792706666665
20,1650826013423980345,1650826013608030345,184,222.25224846153847,707.0465484615385,-25.351626769230773,-11.807053115384617
21,1650826013652208345,1650826013799995345,147,322.47285090909094,713.1872909090908,-17.68806131818182,-12.455388272727271
22,1650826013832008345,1650826013999980345,167,415.9712625,667.6110733333333,-10.436056166666669,-9.165445208333333
23,1650826014028063345,1650826014183978345,155,474.9606209090909,656.70212,-5.9414421,-8.379127145454547
24,1650826014423977345,1650826014708000345,284,458.9031238095238,758.7891799999999,-7.302684638095237,-16.052324238095235
25,1650826014788081345,1650826014984012345,195,305.25778285714284,746.6070007142858,-19.14770807142857,-14.90177364285714
26,1650826015291978345,1650826015483984345,192,462.3228321428572,206.22745357142858,-7.352936328571428,25.58564
27,1650826015523999345,1650826015603998345,79,420.463612,136.77504800000003,-11.141394600000002,30.7847848
28,1650826015895992345,1650826015979983345,83,195.52510500000002,371.23015166666664,-27.494580833333334,12.698921666666665
29,1650826016099997345,1650826016308005345,208,151.03888293333335,396.8763353333333,-30.78921273333333,10.739556599999998
30,1650826016727984345,1650826016923992345,196,445.2967907142857,859.0954057142857,-8.639635642857142,-23.58267928571429
31,1650826016976045345,1650826017307997345,331,453.0734752173913,907.2760769565218,-8.181952121739132,-27.228449956521736
32,1650826017447972345,1650826017628031345,180,297.8993615384615,541.8864492307692,-19.257164384615386,0.2706861589846154
33,1650826017832007345,1650826017988019345,156,261.0464754545455,473.23300272727266,-22.11127918181818,5.3273931999999995
34,1650826018035991345,1650826018355969345,319,179.43279326086957,418.28631913043483,-28.49829630434783,9.24703414347826
35,1650826018479998345,1650826018912006345,432,260.46957000000003,350.41558466666663,-22.60841663333333,14.373206616666668
36,1650826018944011345,1650826019236022345,292,314.96669904761904,320.47802523809526,-18.521501761904762,16.722068571428572
37,1650826019640064345,1650826020815981345,1175,549.2568643373494,693.9475737349399,-0.3078543786746989,-11.201275674698797
38,1650826020911991345,1650826021172010345,260,700.9316022222222,669.6522538888888,11.237438294444445,-9.308498405555556
39,1650826021199992345,1650826021484145345,284,665.294717,727.144459,8.61444043,-13.656393300000001
40,1650826022663986345,1650826023351992345,688,747.5476954166667,313.1348958333333,15.127245885416668,17.357756541666667
41,1650826023396006345,1650826024040074345,644,739.4255504347825,295.6622465217391,14.561344434782608,18.682300717391303
42,1650826024096059345,1650826024408003345,311,776.5428640909089,450.9159127272727,16.935609363636363,7.039887718181817
43,1650826024607997345,1650826024676161345,68,535.30972,554.60225,-1.347212414,-0.687868312
44,1650826024791990345,1650826024988035345,196,595.2919828571429,663.3135114285714,3.2024394092857142,-8.887734357142858
45,1650826025519979345,1650826025604003345,84,264.02725000000004,493.0853,-21.851390499999997,3.86809985
46,1650826025627986345,1650826026043982345,415,241.6623375862069,446.7665134482758,-23.645460655172414,7.255588751724138
47,1650826026536041345,1650826026615992345,79,724.2660116666666,563.3563683333333,12.905451666666666,-1.3352757166666667
48,1650826026683980345,1650826026884069345,200,832.0760035714285,398.0566207142857,21.306528285714283,10.89091614285714
49,1650826026900035345,1650826027091987345,191,872.0340292857145,404.71804785714284,24.33780985714286,10.330009714285712
50,1650826027132054345,1650826027591974345,459,821.8121021212121,520.9648675757577,20.270963393939393,1.8164868445454545
51,1650826027648005345,1650826028028019345,380,728.2724629629629,514.6539733333334,13.214840296296293,2.309044473333333
52,1650826028096015345,1650826028356000345,259,505.31404000000003,578.6325510526316,-3.6117096578947367,-2.5003958684210525
53,1650826028471983345,1650826028880124345,408,251.10922137931033,391.13598965517247,-23.115265448275863,11.361983810344828
54,1650826028947980345,1650826029111988345,164,439.943,617.2935366666667,-8.567063525,-5.398756533333334
55,1650826029183977345,1650826029428006345,244,406.5653558823529,620.685465882353,-11.093722088235292,-5.6396724058823535
56,1650826029668038345,1650826029820012345,151,784.531102,497.57635700000003,17.4721744,3.56447402
57,1650826030100058345,1650826030212025345,111,720.26178,130.3563025,14.067744625,31.17459875
58,1650826030312040345,1650826030671994345,359,506.28143079999995,171.8195664,-3.8270998808,28.240351120000003
59,1650826030751996345,1650826031139989345,387,738.3846170370371,405.85258555555555,14.12813174074074,10.442115833333332
60,1650826031167984345,1650826031611968345,443,707.5696929032259,406.36244774193545,11.776288919354839,10.434814645161293
61,1650826031655976345,1650826032116055345,460,681.223590625,471.19463656249997,9.689771490624999,5.584238971875001
62,1650826032144011345,1650826032648172345,504,775.0393825,502.8978372222222,16.754549861111112,3.1753251486111114
63,1650826032752007345,1650826032892005345,139,884.6055470000001,422.254204,25.235625000000006,9.020280099999999
64,1650826032928275345,1650826033231990345,303,860.3961922727274,374.40104772727267,23.579964954545456,12.57940525
65,1650826033647990345,1650826033727989345,79,478.555065,919.9354316666668,-6.1393401333333335,-28.223881000000002
66,1650826033767985345,1650826034104013345,336,442.35264916666665,899.0214216666667,-9.022313458333334,-26.58996725
67,1650826034143993345,1650826034464015345,320,523.7873339130434,821.4011856521739,-2.320602408695652,-20.814942869565222
68,1650826034535997345,1650826034792160345,256,359.61366,979.9634061111111,-16.46575361111111,-32.46180433333333
69,1650826034820023345,1650826035000009345,179,375.00834769230767,991.7377561538461,-15.267291346153844,-33.41248915384615
70,1650826035216000345,1650826035675993345,459,341.429733125,571.1407812499999,-15.983094125000001,-1.9155503659375
71,1650826035715969345,1650826036024025345,308,370.1764842857143,486.2525,-13.831806476190476,4.432438614285713
72,1650826036052017345,1650826036175999345,123,389.82171888888894,536.24312,-12.322799944444444,0.6946810644444444
73,1650826037043980345,1650826037156004345,112,629.8306037499999,644.7159525,5.8157674125,-7.4763827625
74,1650826037287970345,1650826037736016345,448,496.56390870967743,486.034494516129,-4.278260412903226,4.486936338709677
75,1650826037864014345,1650826038164012345,299,541.0646459090909,330.56835181818184,-0.9389535039545454,16.23410384090909
76,1650826038239978345,1650826038948019345,708,715.9260505882354,741.4065360784313,12.548655941176472,-14.66008250980392
77,1650826039427981345,1650826039535997345,108,577.410245,456.69675874999996,1.8361519507500002,6.704772075
78,1650826039808037345,1650826039876018345,67,408.38100399999996,85.97997219999999,-12.556869,34.627665
79,1650826039908019345,1650826040224000345,315,428.05439,57.40213222727273,-11.073906477272727,36.87357309090909
80,1650826040464009345,1650826040547998345,83,234.86856333333336,377.86168,-24.42436383333333,12.3041925
81,1650826040608159345,1650826041627995345,1019,165.71226111111113,440.98330930555557,-29.461718875,7.573399775
82,1650826041879983345,1650826041964011345,84,584.7109266666666,203.228505,2.56025415,25.870742833333335
83,1650826042036004345,1650826043712016345,1676,467.95106252100845,82.83864973109243,-7.386937081512604,34.992834731092444
84,1650826043856006345,1650826044612027345,756,363.5556267924528,128.0589580754717,-15.99015690566038,31.275018339622648
85,1650826044644016345,1650826045456000345,811,399.72102948275864,90.45368377586206,-13.261540448275863,34.25834015517241
86,1650826045711982345,1650826045884021345,172,730.0120308333334,426.89180000000005,13.447679791666667,8.875966883333334
87,1650826045912017345,1650826046215972345,303,615.3335866666666,492.14882047619045,4.701988523809523,4.0209718
88,1650826046340030345,1650826049328021345,2987,301.43056729857824,147.8260545829384,-21.01624765402844,29.53989048341232
89,1650826049504039345,1650826049835979345,331,225.7698443478261,332.3314686956522,-25.395908826086952,15.62360545652174
90,1650826049940066345,1650826051732118345,1792,331.02906283464574,150.60326039370077,-18.507186031496065,29.458606346456698
