recording id,timestamp [ns],name,type
53a7e80e-9a25-48f1-b44d-5067fc49502e,1677346846880000000,recording.begin,recording
53a7e80e-9a25-48f1-b44d-5067fc49502e,1677347137554000000,pprep.start,cloud
53a7e80e-9a25-48f1-b44d-5067fc49502e,1677347258512000000,pprep.end,cloud
53a7e80e-9a25-48f1-b44d-5067fc49502e,1677347260415000000,pspeech.start,cloud
53a7e80e-9a25-48f1-b44d-5067fc49502e,1677347380057000000,pspeech.end,cloud
53a7e80e-9a25-48f1-b44d-5067fc49502e,1677347481050000000,cprep.start,cloud
53a7e80e-9a25-48f1-b44d-5067fc49502e,1677347600850000000,cprep.end,cloud
53a7e80e-9a25-48f1-b44d-5067fc49502e,1677347602768000000,cspeech.start,cloud
53a7e80e-9a25-48f1-b44d-5067fc49502e,1677347722711000000,cspeech.end,cloud
53a7e80e-9a25-48f1-b44d-5067fc49502e,1677348017820000000,recording.end,recording
