recording id,label id,label name
b413c983-32a7-4c81-b47f-0d6ad725e058,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
b413c983-32a7-4c81-b47f-0d6ad725e058,2ec9f257-d967-4a68-a310-962ed7f22521,T1
