recording id,label id,label name
d8da92d6-020a-4232-b87e-594662a8f785,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
d8da92d6-020a-4232-b87e-594662a8f785,2ec9f257-d967-4a68-a310-962ed7f22521,T1
