section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
3320f51c-4d4f-4578-b94e-882d40d50224,d2d4a3b6-3403-49e3-a235-76ac736e0fd9,1,1674595886687529298,1674595887543472298,855,542.662,222.215,0.296502743608206,24.80345931792043
3320f51c-4d4f-4578-b94e-882d40d50224,d2d4a3b6-3403-49e3-a235-76ac736e0fd9,2,1674595887711437298,1674595887839503298,128,591.803,915.965,4.338863690218805,-27.684334009440875
3320f51c-4d4f-4578-b94e-882d40d50224,d2d4a3b6-3403-49e3-a235-76ac736e0fd9,3,1674595888059407298,1674595888703490298,644,623.413,207.679,6.866315796632146,25.856745402474512
3320f51c-4d4f-4578-b94e-882d40d50224,d2d4a3b6-3403-49e3-a235-76ac736e0fd9,4,1674595888723732298,1674595888927462298,203,728.082,262.386,15.036719260651223,21.527021684254063
3320f51c-4d4f-4578-b94e-882d40d50224,d2d4a3b6-3403-49e3-a235-76ac736e0fd9,5,1674595889183474298,1674595889252319298,68,292.942,412.757,-18.812614238856163,10.182484897728253
3320f51c-4d4f-4578-b94e-882d40d50224,d2d4a3b6-3403-49e3-a235-76ac736e0fd9,6,1674595889619447298,1674595890395452298,776,329.903,434.787,-15.932378725858076,8.584854762086813
3320f51c-4d4f-4578-b94e-882d40d50224,d2d4a3b6-3403-49e3-a235-76ac736e0fd9,7,1674595891023549298,1674595893219448298,2195,618.036,221.824,6.3884995472701975,24.78822963308598
3320f51c-4d4f-4578-b94e-882d40d50224,d2d4a3b6-3403-49e3-a235-76ac736e0fd9,8,1674595893843510298,1674595894851343298,1007,416.713,465.639,-9.283889800067389,6.331355425425132
3320f51c-4d4f-4578-b94e-882d40d50224,d2d4a3b6-3403-49e3-a235-76ac736e0fd9,9,1674595895527350298,1674595895879414298,352,725.894,305.813,14.647261263681864,18.27152036968656
3320f51c-4d4f-4578-b94e-882d40d50224,d2d4a3b6-3403-49e3-a235-76ac736e0fd9,10,1674595896019445298,1674595896255942298,236,527.084,723.206,-0.9164866932343264,-13.115063033389609
