recording id,timestamp [ns],name,type
f54a5106-4350-4482-8ef5-5039f3ed01fc,1675443593832000000,recording.begin,recording
f54a5106-4350-4482-8ef5-5039f3ed01fc,1675443920657000000,pprep.start,cloud
f54a5106-4350-4482-8ef5-5039f3ed01fc,1675444041801000000,pprep.end,cloud
f54a5106-4350-4482-8ef5-5039f3ed01fc,1675444043788000000,pspeech.start,cloud
f54a5106-4350-4482-8ef5-5039f3ed01fc,1675444168644000000,pspeech.end,cloud
f54a5106-4350-4482-8ef5-5039f3ed01fc,1675444231746000000,cprep.start,cloud
f54a5106-4350-4482-8ef5-5039f3ed01fc,1675444355279000000,cprep.end,cloud
f54a5106-4350-4482-8ef5-5039f3ed01fc,1675444356581000000,cspeech.start,cloud
f54a5106-4350-4482-8ef5-5039f3ed01fc,1675444479148000000,cspeech.end,cloud
f54a5106-4350-4482-8ef5-5039f3ed01fc,1675444615048000000,recording.end,recording
