recording id,label id,label name
fd77d77a-f716-4483-b1dc-5eafbc726e5a,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
fd77d77a-f716-4483-b1dc-5eafbc726e5a,2ec9f257-d967-4a68-a310-962ed7f22521,T1
