section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms],start timestamp [s],end timestamp [s]
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,36,1.68185E+18,1.68185E+18,124,181.1976699,181.3216998
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,37,1.68185E+18,1.68185E+18,132,181.3216998,181.45361
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,38,1.68185E+18,1.68185E+18,300,182.69759,182.99759
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,39,1.68185E+18,1.68185E+18,192,201.6176399,201.80957
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,40,1.68185E+18,1.68185E+18,200,208.61758,208.8175598
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,41,1.68185E+18,1.68185E+18,352,213.21362,213.5657098
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,42,1.68185E+18,1.68185E+18,204,217.76959,217.97361
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,43,1.68185E+18,1.68185E+18,212,226.9216,227.1336
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,44,1.68185E+18,1.68185E+18,188,239.55358,239.74162
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,45,1.68185E+18,1.68185E+18,256,241.87758,242.1339799
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,46,1.68185E+18,1.68185E+18,248,244.7055598,244.95359
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,47,1.68185E+18,1.68185E+18,428,256.9456499,257.37379
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,48,1.68185E+18,1.68185E+18,132,260.3496,260.4815598
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,49,1.68185E+18,1.68185E+18,184,270.4936,270.67763
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,50,1.68185E+18,1.68185E+18,208,315.80957,316.01761
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,51,1.68185E+18,1.68185E+18,256,324.34958,324.60558
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,52,1.68185E+18,1.68185E+18,160,334.83759,334.99758
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,53,1.68185E+18,1.68185E+18,208,345.12957,345.3375598
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,54,1.68185E+18,1.68185E+18,160,357.26557,357.42561
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,55,1.68185E+18,1.68185E+18,140,376.02157,376.16157
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,56,1.68185E+18,1.68185E+18,208,445.82162,446.02957
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,57,1.68185E+18,1.68185E+18,160,467.7056399,467.8656998
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,58,1.68185E+18,1.68185E+18,196,473.95359,474.14963
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,59,1.68185E+18,1.68185E+18,380,483.77758,484.15757
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,60,1.68185E+18,1.68185E+18,204,493.91759,494.1215598
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,61,1.68185E+18,1.68185E+18,160,501.74158,501.9015601
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,62,1.68185E+18,1.68185E+18,248,503.72158,503.96963
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,63,1.68185E+18,1.68185E+18,136,520.0336,520.16958
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,64,1.68185E+18,1.68185E+18,188,520.76959,520.95761
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,65,1.68185E+18,1.68185E+18,456,525.12959,525.58558
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,66,1.68185E+18,1.68185E+18,244,534.09359,534.3376
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,67,1.68185E+18,1.68185E+18,176,534.7338598,534.9096399
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,68,1.68185E+18,1.68185E+18,200,534.9096399,535.10958
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,69,1.68185E+18,1.68185E+18,256,536.3256,536.58159
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,70,1.68185E+18,1.68185E+18,304,538.07359,538.37759
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,71,1.68185E+18,1.68185E+18,280,538.37759,538.6576499
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,72,1.68185E+18,1.68185E+18,268,539.81359,540.08157
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,73,1.68185E+18,1.68185E+18,292,540.12557,540.41761
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,74,1.68185E+18,1.68185E+18,664,540.41761,541.08157
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,75,1.68185E+18,1.68185E+18,580,543.84559,544.4255598
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,76,1.68185E+18,1.68185E+18,244,564.85395,565.09763
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,77,1.68185E+18,1.68185E+18,199,566.22621,566.42557
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,78,1.68185E+18,1.68185E+18,260,576.70957,576.9696
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,79,1.68185E+18,1.68185E+18,216,605.9176599,606.13357
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,80,1.68185E+18,1.68185E+18,299,656.33411,656.63358
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,81,1.68185E+18,1.68185E+18,228,660.1016899,660.3296399
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,82,1.68185E+18,1.68185E+18,208,662.45758,662.6656399
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,83,1.68185E+18,1.68185E+18,212,662.6656399,662.87757
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,84,1.68185E+18,1.68185E+18,208,662.97758,663.18558
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,85,1.68185E+18,1.68185E+18,224,663.2176,663.44158
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,86,1.68185E+18,1.68185E+18,192,663.45357,663.6456899
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,87,1.68185E+18,1.68185E+18,216,663.66557,663.88161
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,88,1.68185E+18,1.68185E+18,220,663.92162,664.14159
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,89,1.68185E+18,1.68185E+18,280,664.14159,664.42158
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,90,1.68185E+18,1.68185E+18,216,664.42158,664.63759
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,91,1.68185E+18,1.68185E+18,252,664.63759,664.88958
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,92,1.68185E+18,1.68185E+18,244,664.88958,665.1337198
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,93,1.68185E+18,1.68185E+18,256,665.1337198,665.3896899
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,94,1.68185E+18,1.68185E+18,244,665.40157,665.64557
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,95,1.68185E+18,1.68185E+18,192,667.76157,667.9535598
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,96,1.68185E+18,1.68185E+18,232,671.57758,671.80959
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,97,1.68185E+18,1.68185E+18,248,681.6175598,681.8655598
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,98,1.68185E+18,1.68185E+18,272,689.30957,689.58158
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,99,1.68185E+18,1.68185E+18,200,700.26158,700.4618801
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,100,1.68185E+18,1.68185E+18,136,700.94158,701.07758
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,101,1.68185E+18,1.68185E+18,216,701.2016699,701.41757
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,102,1.68185E+18,1.68185E+18,296,702.9135598,703.20958
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,103,1.68185E+18,1.68185E+18,276,703.20958,703.48558
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,104,1.68185E+18,1.68185E+18,424,706.69358,707.11757
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,105,1.68185E+18,1.68185E+18,200,709.2656,709.46559
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,106,1.68185E+18,1.68185E+18,468,718.5095601,718.97758
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,107,1.68185E+18,1.68185E+18,236,719.55359,719.78962
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,108,1.68185E+18,1.68185E+18,272,722.08559,722.35759
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,109,1.68185E+18,1.68185E+18,252,728.82561,729.07758
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,110,1.68185E+18,1.68185E+18,188,757.6857198,757.87359
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,111,1.68185E+18,1.68185E+18,204,844.8338099,845.03757
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,112,1.68185E+18,1.68185E+18,268,890.5576,890.82559
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,113,1.68185E+18,1.68185E+18,104,893.23759,893.34159
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,114,1.68185E+18,1.68185E+18,176,902.4775601,902.6536
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,115,1.68185E+18,1.68185E+18,220,907.08161,907.3016
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,116,1.68185E+18,1.68185E+18,288,908.58559,908.87358
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,117,1.68185E+18,1.68185E+18,231,915.8861798,916.11758
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,118,1.68185E+18,1.68185E+18,344,927.6136399,927.9576699
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,119,1.68185E+18,1.68185E+18,132,934.1055598,934.2376
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,120,1.68185E+18,1.68185E+18,580,936.04959,936.62959
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,121,1.68185E+18,1.68185E+18,192,981.44158,981.63358
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,122,1.68185E+18,1.68185E+18,356,1008.69768,1009.05362
353303cd-fc38-4381-a97a-d35c14a4cc7a,bb326ec9-5c5b-47c0-a9f2-7948c436c853,123,1.68185E+18,1.68185E+18,172,1009.19366,1009.36563
