recording id,timestamp [ns],name,type
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693074122693000000,recording.begin,recording
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693074330778438691,gaze.corrected,cloud
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693074410990160058,pprep.start,cloud
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693074528100252596,pprep.end,cloud
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693074531853021070,pspeech.start,cloud
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693074649246138269,pspeech.end,cloud
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693074731045666374,cprep.start,cloud
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693074847866097837,cprep.end,cloud
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693074930016485921,cspeech.start,cloud
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693075047074618339,cspeech.end,cloud
93fcd260-f7ef-47cd-b1f0-503fb984a759,1693075300678000000,recording.end,recording
