recording id,label id,label name
fae589ef-678b-47bf-bd58-94986fe60736,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
fae589ef-678b-47bf-bd58-94986fe60736,2ec9f257-d967-4a68-a310-962ed7f22521,T1
