recording id,timestamp [ns],name,type
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682973489527000000,recording.begin,recording
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682973638781967000,gaze.corrected,cloud
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682973757816509000,pprep.start,cloud
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682973874093151000,pprep.end,cloud
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682973878424042000,pspeech.start,cloud
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682973995224775000,pspeech.end,cloud
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682974119819164000,cprep.start,cloud
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682974236344346000,cprep.end,cloud
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682974242765106000,cspeech.start,cloud
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682974357347504000,cspeech.end,cloud
4dfafeea-6840-41d1-9e7a-5b0bb494c996,1682974553975000000,recording.end,recording
