fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
1,1648159541748912348,1648159542028840348,279,804.8957472727271,249.81976500000002,20.409169954545455,21.20665004545455
2,1648159542404858348,1648159542544845348,139,487.8478181818182,268.6701418181818,-4.734131772727272,20.157272000000003
3,1648159542568985348,1648159542728833348,159,507.5930072727273,226.66804909090908,-3.2300074454545453,23.36383518181818
4,1648159542780804348,1648159546736860348,3956,451.6710491089109,344.9487768316831,-7.4579790570957085,14.35430710891089
5,1648159546784856348,1648159546868868348,84,376.76414857142856,452.79938571428573,-12.970513857142858,6.178366371428571
6,1648159547145197348,1648159552576831348,5431,456.72730140776696,420.8243987135922,-6.933709150970874,8.624855470873785
7,1648159552732814348,1648159555840803348,3107,482.28928791111116,454.6332589333333,-4.967310954666666,6.078747831555555
8,1648159555908992348,1648159557040807348,1131,645.546404935065,473.845662077922,7.392005537662338,4.620386010389611
9,1648159557101147348,1648159557672843348,571,763.13046,294.78953225,16.829800249999998,17.9520331
10,1648159558124808348,1648159558444871348,320,815.2004772727272,347.18261954545454,20.618020863636364,13.935201954545454
11,1648159558933009348,1648159559812834348,879,745.0246991525423,297.73923949152544,15.402031771186442,17.76756027118644
12,1648159559988805348,1648159560076949348,88,503.8288283333334,299.8290783333333,-3.4391480333333337,17.800239
13,1648159560124842348,1648159560272794348,147,405.297156,293.74956499999996,-11.158646099999999,18.171869699999995
14,1648159560424799348,1648159560604815348,180,663.2954915384616,280.5266676923077,9.065673923076922,19.198742461538462
15,1648159561188825348,1648159561300853348,112,473.56171374999997,484.84697,-5.6130960875,3.7964750499999997
16,1648159561372817348,1648159561596856348,224,340.5122092857143,390.51357928571434,-15.858216214285717,10.815080571428568
17,1648159561664834348,1648159562564830348,899,375.80384699999996,212.06267749999998,-13.912717549999998,24.28079031666666
18,1648159562636808348,1648159562980822348,344,492.90238916666664,462.5411408333334,-4.1588683875,5.4827935
19,1648159563048803348,1648159563400859348,352,511.10349826086957,782.7527704347825,-2.874169256521739,-18.667531347826085
20,1648159563456801348,1648159563648810348,192,505.4143615384616,867.0073438461538,-3.4232344,-25.015106769230776
21,1648159563708836348,1648159564680817348,971,700.5835151470588,824.0843794117648,12.096009661764706,-21.628689205882353
22,1648159564760861348,1648159565032925348,272,464.39117100000004,869.9133015000001,-6.741751519999999,-25.196989549999998
23,1648159565293013348,1648159565496855348,203,222.73231642857147,211.04155428571428,-26.297644285714284,23.876341000000004
24,1648159565548803348,1648159565700810348,152,216.12721,333.19586636363636,-25.73118790909091,14.842348090909091
25,1648159565804842348,1648159566404848348,600,-78.50655431707317,484.7120868292683,-48.094847317073175,3.5359162600000005
26,1648159566704839348,1648159566900839348,196,220.32629153846153,311.7435061538461,-25.556801769230766,16.430852923076927
27,1648159566940819348,1648159567056926348,116,327.28900857142855,288.14105428571435,-17.30504314285714,18.453210000000002
28,1648159567636885348,1648159567768803348,131,625.37643,403.12462625,5.915625725,9.964008374999999
29,1648159567804819348,1648159567912867348,108,592.91051625,330.17079,3.4894786,15.4971996875
30,1648159568089882348,1648159568324795348,234,558.4863135294117,482.7770735294118,0.807983630117647,3.9564707882352943
31,1648159568412815348,1648159568712857348,300,417.2608868181818,553.3168263636364,-9.856110509090911,-1.3631886363636363
32,1648159568772866348,1648159569072884348,300,303.3198619047619,498.8053738095238,-18.48498619047619,2.711660061904762
33,1648159569112844348,1648159569248845348,136,229.15391625,389.5770425,-24.41345125,10.721413187500001
34,1648159569580820348,1648159569724823348,144,1006.7500459999999,513.35874,34.7313385,1.595912574
35,1648159569800885348,1648159570000796348,199,1100.914364285714,486.3113142857143,42.063284857142854,3.4649070071428576
36,1648159570176795348,1648159570272888348,96,894.4121716666667,216.1235,27.897539166666665,23.379104
37,1648159570352841348,1648159570640798348,287,1091.6752999999999,388.90780222222224,41.84208933333334,10.26221175
38,1648159570836835348,1648159571320815348,483,548.643303939394,461.8585075757576,0.061395727242424245,5.537809848484849
39,1648159571392835348,1648159571568843348,176,625.6290445454546,618.5002918181818,5.893709781818182,-6.280001572727272
40,1648159571688845348,1648159571936815348,247,353.4995988235294,62.4145754117647,-17.127660411764705,35.644603000000004
41,1648159571996828348,1648159572153221348,156,551.684613,0.746388762,0.32459174700000004,40.8810972
42,1648159572172836348,1648159572401079348,228,546.4995335714285,-40.39859764285715,-0.1713679735714286,44.16393578571428
43,1648159572632886348,1648159572904809348,271,594.052348125,327.44331,3.5807648812500004,15.7032584375
44,1648159573164815348,1648159573624824348,460,445.65294296296304,308.4601888888889,-7.967663203703704,17.102617296296298
45,1648159573764830348,1648159573836816348,71,393.40847799999995,208.65308800000003,-12.486646599999998,24.5883692
46,1648159573884828348,1648159574072797348,187,278.0063069230769,182.49488538461537,-22.149806076923078,26.21626823076923
47,1648159574132839348,1648159574212814348,79,301.586065,130.433199,-20.741964,30.240037
48,1648159574344811348,1648159574480815348,136,544.870495,144.743347,-0.255331586,29.6480232
49,1648159574520831348,1648159574888905348,368,539.876564,147.38198976,-0.6522803023200001,29.446572199999995
50,1648159574948894348,1648159575200813348,251,588.4821855555555,67.23437423888889,3.550247516666667,35.641174888888884
51,1648159575233898348,1648159575616817348,382,593.9183404,99.50674992,3.94238748,33.11993344
52,1648159575656857348,1648159576000940348,344,537.1032816666667,108.73384545833333,-0.924248355,32.42339966666666
53,1648159576092831348,1648159576472812348,379,495.12993592592585,601.3221974074074,-3.9852117629629626,-4.992226725925927
54,1648159576644800348,1648159576748865348,104,440.6828671428571,436.57382428571435,-8.136870157142857,7.429883085714286
55,1648159576764864348,1648159576840815348,75,476.2450620000001,380.669896,-5.48198328,11.6665336
56,1648159577460843348,1648159577576830348,115,527.2757475000001,474.40218875,-1.55363059,4.590150700000001
57,1648159577676797348,1648159578001056348,324,632.0422109523811,327.32427095238097,6.52857779047619,15.688330833333334
58,1648159578092938348,1648159578328829348,235,314.7629977777778,603.1661505555556,-17.642582888888892,-5.048458483333333
59,1648159578380870348,1648159578480840348,99,488.9489625,652.1739375,-4.4758201125,-8.824527374999999
60,1648159579084825348,1648159579229216348,144,-109.6808189,437.61399300000005,-50.843252299999996,6.68921294
61,1648159579472847348,1648159579624815348,151,283.836375,445.80458699999997,-20.046395,6.633687
62,1648159579664820348,1648159579828833348,164,330.4189918181818,391.964740909091,-16.62895290909091,10.693001863636365
63,1648159579852867348,1648159580212791348,359,372.337226,451.6126436,-13.329686819999997,6.267520592
64,1648159580621439348,1648159580720804348,99,275.6910875,350.46687625,-21.001530250000002,13.6987034375
65,1648159580744801348,1648159580928798348,183,278.76706312500005,330.65668125,-20.869202875,15.173313874999998
66,1648159581360775348,1648159581432798348,72,191.65459,268.82221333333337,-28.184873999999997,19.497724
67,1648159581480786348,1648159582288833348,808,238.89028639344264,327.71235475409844,-24.020665803278686,15.287812549180327
68,1648159582480879348,1648159582576802348,95,486.91361142857147,447.95067857142857,-4.618230242857143,6.584886471428571
69,1648159582700868348,1648159582817023348,116,650.18230625,479.32708749999995,7.7400553,4.2065629375
