recording id,timestamp [ns],name,type
4b67c5dd-2e3c-486a-9843-f7b01eea3f27,1657638638283000000,recording.begin,recording
4b67c5dd-2e3c-486a-9843-f7b01eea3f27,1657638988025000000,pprep.start,cloud
4b67c5dd-2e3c-486a-9843-f7b01eea3f27,1657639108559000000,pprep.end,cloud
4b67c5dd-2e3c-486a-9843-f7b01eea3f27,1657639110789000000,pspeech.start,cloud
4b67c5dd-2e3c-486a-9843-f7b01eea3f27,1657639229558000000,pspeech.end,cloud
4b67c5dd-2e3c-486a-9843-f7b01eea3f27,1657639347400000000,cprep.start,cloud
4b67c5dd-2e3c-486a-9843-f7b01eea3f27,1657639465402000000,cprep.end,cloud
4b67c5dd-2e3c-486a-9843-f7b01eea3f27,1657639467766000000,cspeech.start,cloud
4b67c5dd-2e3c-486a-9843-f7b01eea3f27,1657639587382000000,cspeech.end,cloud
4b67c5dd-2e3c-486a-9843-f7b01eea3f27,1657639783611000000,recording.end,recording
